contributors
"[{'contributors_names': ['jhhoward'], 'contributions_count': [25]}]"
"[{'contributors_names': ['p00f', 'HiPhish', 'Gelio', 'sunjon', 'github-actions[bot]', 'CatThingy', 'c-a-v-a', 'AkhilRobert', 'alexander-p30', 'tzachar', 'theHamsta', 'aspeddro', 'qsdrqs', 'reo101', 'akinsho', 'jcapblancq', 'mrcjkb', 'tuanha168', 'brokenbyte', 'luozhiya', 'ram02z', '6cdh', 'fbearoff', 'Gordin', 'FollieHiyuki', 'lf-', 'lockejan', 'Joakker', 'joshfrench', 'desdic'], 'contributions_count': [245, 187, 14, 8, 7, 6, 6, 5, 5, 4, 4, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]}]"
"[{'contributors_names': ['folke', '733amir', 'JesseZomer', 'JustALawnGnome7', 'hitchhooker', 'hunterliao29'], 'contributions_count': [33, 1, 1, 1, 1, 1]}]"
"[{'contributors_names': ['niyuancheng'], 'contributions_count': [314]}]"
"[{'contributors_names': ['mickael-menu'], 'contributions_count': [41]}]"
"[{'contributors_names': ['carloocchiena'], 'contributions_count': [62]}]"
"[{'contributors_names': ['mayank99'], 'contributions_count': [190]}]"
"[{'contributors_names': ['TearGosling', '0x000011b', 'LinesPrower', 'Disgustiosa', 'conanak99'], 'contributions_count': [14, 12, 2, 1, 1]}]"
"[{'contributors_names': ['voidrank'], 'contributions_count': [11]}]"
"[{'contributors_names': ['wasimmahamod'], 'contributions_count': [1]}]"
"[{'contributors_names': ['Chikage0o0', 'dependabot[bot]'], 'contributions_count': [172, 2]}]"
"[{'contributors_names': ['Mingyueyixi', 'vitvm'], 'contributions_count': [168, 3]}]"
"[{'contributors_names': ['vincezh2000'], 'contributions_count': [4]}]"
"[{'contributors_names': ['peterwilli'], 'contributions_count': [26]}]"
"[{'contributors_names': ['Olney1'], 'contributions_count': [23]}]"
"[{'contributors_names': ['lukebatchelor', 'erjanmx'], 'contributions_count': [23, 1]}]"
"[{'contributors_names': ['yl4579'], 'contributions_count': [11]}]"
"[{'contributors_names': ['Apricity001'], 'contributions_count': [3]}]"
"[{'contributors_names': ['OptimizationExpert'], 'contributions_count': [56]}]"
"[{'contributors_names': ['bryant-video', 'tianyiz8'], 'contributions_count': [35, 6]}]"
"[{'contributors_names': ['MonalikaPatnaik', 'Mansi168', 'shivam-sharma7', 'i-am-SnehaChauhan', '007aneesh', 'Nabil-Khan-6656', 'HimanshuNarware', 'karthiknadar1204', 'Shreyans2004', 'ojasaklechayt', 'Prajwal0225', 'sumitkr2000', 'bkrayaguru931', 'rishabhchaudhary0210', 'TechSpiritSS', 'chirayu-humar', 'k-deepak04', 'pooranjoyb', 'Anupreet1213', '0xabdulkhalid', 'AnuragK2', '2020B1531074', 'tayyab-ilyas', 'guha-rahul', 'huzaifa9999', 'ShrutiSingh-1', 'bhaskarkumar1', 'dakshsinghrathore', 'ePSA-eJya', 'Guli93'], 'contributions_count': [184, 84, 35, 22, 12, 9, 8, 8, 8, 8, 7, 7, 7, 7, 6, 5, 5, 5, 5, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]}]"
"[{'contributors_names': ['ggggborn'], 'contributions_count': [67]}]"
"[{'contributors_names': ['LazyDeveloperr'], 'contributions_count': [27]}]"
"[{'contributors_names': ['appelgriebsch', 'escwxyz'], 'contributions_count': [25, 1]}]"
"[{'contributors_names': ['extremeblackliu'], 'contributions_count': [18]}]"
"[{'contributors_names': ['cool4uma', 'xMasterX'], 'contributions_count': [43, 1]}]"
"[{'contributors_names': ['amazon-auto', 'suhailashakiah', 'xfgao', 'dependabot[bot]'], 'contributions_count': [1, 1, 1, 1]}]"
"[{'contributors_names': ['matinzd', 'aarlin', 'kader1303', 'VoVaVc'], 'contributions_count': [135, 1, 1, 1]}]"
"[{'contributors_names': ['redknotmiaoyuqiao'], 'contributions_count': [67]}]"
"[{'contributors_names': ['dependabot[bot]', 'SimonShiki', 'SoilZhu'], 'contributions_count': [207, 63, 1]}]"
"[{'contributors_names': ['lihbr'], 'contributions_count': [79]}]"
"[{'contributors_names': ['innnky'], 'contributions_count': [22]}]"
"[{'contributors_names': ['reubenharry', 'amalloy', 'cdsmith', 'soupi', 'isopropyletherperoxide', 'amhuppert', 'simonmichael'], 'contributions_count': [131, 3, 3, 3, 2, 1, 1]}]"
"[{'contributors_names': ['tshino', 'dependabot[bot]'], 'contributions_count': [64, 20]}]"
"[{'contributors_names': ['knvi', 'aleksrutins', 'shanecelis'], 'contributions_count': [34, 14, 1]}]"
"[{'contributors_names': ['protolambda'], 'contributions_count': [51]}]"
"[{'contributors_names': ['whwu95'], 'contributions_count': [20]}]"
"[{'contributors_names': ['hebohang'], 'contributions_count': [361]}]"
"[{'contributors_names': ['gingerBill', 'graphitemaster'], 'contributions_count': [28, 14]}]"
"[{'contributors_names': ['martinshkreli'], 'contributions_count': [2]}]"
"[{'contributors_names': ['bookfere'], 'contributions_count': [2]}]"
"[{'contributors_names': ['devvsakib', 'MohamedAlDeep', 'priyankarpal', 'ezequielbugnon', 'safil-badarudeen', 'imtiazpy', 'codemeop', 'hussain-shariff', 'anvikshik', 'ankitk26', 'TheLoneAlchemist', 'munnokd', 'Saksham00001', 'imlakshaychauhan', 'rohinish404', 'aarpardev', 'aAYUSHkujur', 'at-the-vr', 'iONBain', 'DaduDev', 'damiend97', 'dialejo24', 'duragpal', 'HarshDeep61034', 'nawarajshah', 'shobhitexe', 'smithop', 'mohd-raza', 'andrey100f', 'AryanGodara'], 'contributions_count': [198, 22, 8, 6, 6, 5, 4, 3, 3, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]}]"
"[{'contributors_names': ['kusumi'], 'contributions_count': [8]}]"
"[{'contributors_names': ['phaazon', 'taupiqueur'], 'contributions_count': [172, 1]}]"
"[{'contributors_names': ['jsauer-NCAR'], 'contributions_count': [3]}]"
"[{'contributors_names': ['agathasangkara'], 'contributions_count': [28]}]"
"[{'contributors_names': ['EvanMulawski', 'BrashEndeavours'], 'contributions_count': [54, 1]}]"
"[{'contributors_names': ['omariosouto', 'dependabot[bot]'], 'contributions_count': [37, 9]}]"
"[{'contributors_names': ['FuLoRi', 'dchristensen', 'Iczer1'], 'contributions_count': [13, 3, 1]}]"
"[{'contributors_names': ['manuelernestog', 'AlexCuan', 'Luamcho', 'andyromerodev', 'OsmelyKinesis', 'aprezcuba24', 'CarlosZBent', 'erickDevUp', 'yossTheDev', 'osmely', 'mybess00', 'dlcastillop', 'kader1303', 'ppmaluch', 'R0land013', 'valtervalik', 'elmoisedecuba', 'M4ss1ck', 'AbrahamNaveaG', 'noakmilo', 'ernestoabreu98', 'ezesoftchao', 'ragnarok22', 'rlazom', 'Avensen', 'cluzstudio', 'yxmdev', 'jrgf'], 'contributions_count': [646, 14, 12, 8, 7, 6, 6, 5, 4, 4, 3, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]}]"
"[{'contributors_names': ['bhrugen'], 'contributions_count': [1]}]"
"[{'contributors_names': ['thejinchao', 'gfrontera', 'Justin-Randall', 'ZezhongWang'], 'contributions_count': [88, 1, 1, 1]}]"
"[{'contributors_names': ['Chrismettal'], 'contributions_count': [69]}]"
"[{'contributors_names': ['asgharkrk', 'SyntaxTechnologies'], 'contributions_count': [83, 7]}]"
"[{'contributors_names': ['FieryFlames', '0xallie'], 'contributions_count': [29, 3]}]"
"[{'contributors_names': ['sojinsamuel', 'alanFromIndia'], 'contributions_count': [23, 1]}]"
"[{'contributors_names': ['itzbluebxrry', 'NoobNotFound', 'Pdawg-bytes', 'AlphapokDev'], 'contributions_count': [77, 24, 8, 1]}]"
"[{'contributors_names': ['jmateoac', 'Synesso', 'alex-townsend', 'itsnitish22'], 'contributions_count': [201, 39, 10, 1]}]"
"[{'contributors_names': ['blueGorae'], 'contributions_count': [11]}]"
"[{'contributors_names': ['ya0211'], 'contributions_count': [143]}]"
"[{'contributors_names': ['AXGKl'], 'contributions_count': [8]}]"
"[{'contributors_names': ['mmabrouk', 'SamMethnani', 'janetzki'], 'contributions_count': [4, 4, 2]}]"
"[{'contributors_names': ['BKreisel'], 'contributions_count': [6]}]"
"[{'contributors_names': ['regisrex', 'pacifiquem', 'IVainqueur'], 'contributions_count': [66, 5, 1]}]"
"[{'contributors_names': ['ildaneta'], 'contributions_count': [180]}]"
"[{'contributors_names': ['kbuzzard', 'jjaassoonn'], 'contributions_count': [78, 5]}]"
"[{'contributors_names': ['lambdalisue'], 'contributions_count': [9]}]"
"[{'contributors_names': ['Damenly'], 'contributions_count': [41]}]"
"[{'contributors_names': ['romanejaquez'], 'contributions_count': [2]}]"
"[{'contributors_names': ['r-follador'], 'contributions_count': [3]}]"
"[{'contributors_names': ['AnOpenSauceDev', 'JustAlittleWolf', 'FITFC'], 'contributions_count': [122, 2, 1]}]"
"[{'contributors_names': ['whwu95'], 'contributions_count': [16]}]"
"[{'contributors_names': ['avsaase', 'dz0ny'], 'contributions_count': [211, 1]}]"
"[{'contributors_names': ['PalmaLuv', 'playez'], 'contributions_count': [39, 1]}]"
"[{'contributors_names': ['Gabriel-Damas'], 'contributions_count': [77]}]"
"[{'contributors_names': ['Xe', 'atalii', 'char'], 'contributions_count': [17, 11, 1]}]"
"[{'contributors_names': ['eusonlito'], 'contributions_count': [16]}]"
"[{'contributors_names': ['ProgrammingHero1'], 'contributions_count': [2]}]"
"[{'contributors_names': ['devilkkw'], 'contributions_count': [69]}]"
"[{'contributors_names': ['gildas-lormeau'], 'contributions_count': [17]}]"
"[{'contributors_names': ['mztacat'], 'contributions_count': [10]}]"
"[{'contributors_names': ['alexallah'], 'contributions_count': [11]}]"
"[{'contributors_names': ['Futrime', 'harry-xi', 'PA733', 'Jasonzyt', 'dependabot[bot]', 'twoone-3', 'ExtcanaRy', 'lgc2333'], 'contributions_count': [254, 8, 6, 5, 4, 2, 1, 1]}]"
"[{'contributors_names': ['dokar3'], 'contributions_count': [8]}]"
"[{'contributors_names': ['leedavidcs', 'renovate[bot]', 'github-actions[bot]'], 'contributions_count': [201, 149, 29]}]"
"[{'contributors_names': ['SpiralBL0CK'], 'contributions_count': [2]}]"
"[{'contributors_names': ['jackie2009'], 'contributions_count': [16]}]"
"[{'contributors_names': ['mgriebling', 'AndreDouzette'], 'contributions_count': [83, 1]}]"
"[{'contributors_names': [], 'contributions_count': []}]"
"[{'contributors_names': ['shufinskiy'], 'contributions_count': [33]}]"
"[{'contributors_names': ['SurajPratap10', 'Vishalk91-4', 'PR1YAM9', 'PranavSikarwal', '9520prashant', 'SasiVardhan247', 'Nishitbaria', 'AlfiyaSiddique', 'Suhaani07', 'chinmayjain08', 'lakhan06', 'Avinash905', 'OMKAR-KALEPU', 'AmanSingh6574', 'SONA-1111', 'Shounmay', 'sharmavikas4', 'abhinav-m22', 'Isha988', '0xabdulkhalid', 'Mrprayag077', 'dependabot[bot]', 'laibaahsan27', 'rishuraj1', 'shraddha761', 'Mansi1236', 'shobhitexe', 'tayyab-ilyas', 'stuti-09', 'saikiranreddy201'], 'contributions_count': [250, 26, 20, 18, 15, 14, 12, 12, 11, 10, 10, 9, 8, 8, 8, 6, 6, 6, 6, 5, 5, 5, 5, 5, 5, 4, 4, 4, 4, 4]}]"
"[{'contributors_names': ['nanabingies', 'jheysel-r7'], 'contributions_count': [6, 1]}]"
"[{'contributors_names': ['saicaca', 'HyperCherry'], 'contributions_count': [72, 1]}]"
"[{'contributors_names': ['actions-user', 'rxsweet'], 'contributions_count': [774, 5]}]"
"[{'contributors_names': ['shangzhenyang'], 'contributions_count': [49]}]"
"[{'contributors_names': ['kailous'], 'contributions_count': [97]}]"
"[{'contributors_names': ['ijlee2', 'dependabot[bot]'], 'contributions_count': [108, 1]}]"
"[{'contributors_names': ['zziyifan'], 'contributions_count': [42]}]"
"[{'contributors_names': ['wagiminator'], 'contributions_count': [32]}]"
"[{'contributors_names': ['irajsb'], 'contributions_count': [17]}]"
"[{'contributors_names': ['xiaolai'], 'contributions_count': [1]}]"
"[{'contributors_names': ['NoEnd-yt', 'Zekiah-A', 'elenakrittik'], 'contributions_count': [14, 10, 1]}]"
"[{'contributors_names': ['vinitshahdeo', 'BoltUltra'], 'contributions_count': [43, 7]}]"
"[{'contributors_names': ['skoehler-soocs'], 'contributions_count': [16]}]"
"[{'contributors_names': ['zingale'], 'contributions_count': [464]}]"
"[{'contributors_names': ['amachino'], 'contributions_count': [5]}]"
"[{'contributors_names': ['TheEnbyperor', 'vorons'], 'contributions_count': [40, 1]}]"
"[{'contributors_names': ['4v3ngR'], 'contributions_count': [27]}]"
"[{'contributors_names': ['mitkodkn'], 'contributions_count': [3]}]"
"[{'contributors_names': ['throw-out'], 'contributions_count': [320]}]"
"[{'contributors_names': ['joshcbrown'], 'contributions_count': [41]}]"
"[{'contributors_names': ['mahdiashtian'], 'contributions_count': [5]}]"
"[{'contributors_names': ['ajlamarc', 'drunkplato', 'Thearellica'], 'contributions_count': [128, 2, 1]}]"
"[{'contributors_names': ['0xberkay'], 'contributions_count': [8]}]"
"[{'contributors_names': ['CyniteOfficial'], 'contributions_count': [21]}]"
"[{'contributors_names': ['Rishit-dagli', 'imgbot[bot]'], 'contributions_count': [98, 2]}]"
"[{'contributors_names': [], 'contributions_count': []}]"
"[{'contributors_names': ['Daniel-Berezhnoy'], 'contributions_count': [477]}]"
"[{'contributors_names': ['emilyy-dev'], 'contributions_count': [8]}]"
"[{'contributors_names': ['jpnurmi', 'renovate[bot]'], 'contributions_count': [26, 4]}]"
"[{'contributors_names': ['rakesh-yadav'], 'contributions_count': [42]}]"
"[{'contributors_names': ['MovByte', 'plastics-eater'], 'contributions_count': [134, 1]}]"
"[{'contributors_names': ['robn', 'adventureloop', 'martin-zs'], 'contributions_count': [5, 1, 1]}]"
"[{'contributors_names': ['OmidID', 'BinaryConstruct'], 'contributions_count': [11, 1]}]"
"[{'contributors_names': ['recepkefelii', 'dependabot[bot]'], 'contributions_count': [226, 4]}]"
"[{'contributors_names': ['pythontester192'], 'contributions_count': [8]}]"
"[{'contributors_names': ['nvima'], 'contributions_count': [1]}]"
404
"[{'contributors_names': ['SladeThe'], 'contributions_count': [40]}]"
"[{'contributors_names': ['wontaeyang'], 'contributions_count': [1]}]"
"[{'contributors_names': ['liuliangsir', 'renovate[bot]'], 'contributions_count': [52, 28]}]"
"[{'contributors_names': ['ranaroussi'], 'contributions_count': [12]}]"
"[{'contributors_names': ['doums'], 'contributions_count': [21]}]"
"[{'contributors_names': ['Haris-Mohanty'], 'contributions_count': [45]}]"
"[{'contributors_names': ['lovrozagar'], 'contributions_count': [107]}]"
"[{'contributors_names': ['rvanasa', 'krpeacock'], 'contributions_count': [63, 1]}]"
"[{'contributors_names': ['CaptainCodeman'], 'contributions_count': [14]}]"
"[{'contributors_names': ['jeffersoncarvalho'], 'contributions_count': [125]}]"
"[{'contributors_names': ['zeus-dev919'], 'contributions_count': [4]}]"
"[{'contributors_names': ['MainakRepositor'], 'contributions_count': [5]}]"
"[{'contributors_names': ['Umang-Kumar'], 'contributions_count': [14]}]"
"[{'contributors_names': ['5t3ph'], 'contributions_count': [2]}]"
"[{'contributors_names': ['FaucetPayio'], 'contributions_count': [14]}]"
"[{'contributors_names': ['natrixdev'], 'contributions_count': [8]}]"
"[{'contributors_names': ['nullndr'], 'contributions_count': [13]}]"
"[{'contributors_names': ['AlUlkesh'], 'contributions_count': [13]}]"
"[{'contributors_names': ['AbdualimovTP'], 'contributions_count': [6]}]"
"[{'contributors_names': ['aropele'], 'contributions_count': [21]}]"
"[{'contributors_names': ['Suigetsu'], 'contributions_count': [18]}]"
"[{'contributors_names': ['axiftaj'], 'contributions_count': [19]}]"
"[{'contributors_names': ['TomDeneire'], 'contributions_count': [181]}]"
"[{'contributors_names': ['johnmave126'], 'contributions_count': [7]}]"
"[{'contributors_names': ['LogicFirstTamil', 'bharathigowtham'], 'contributions_count': [5, 1]}]"
"[{'contributors_names': ['de33', 'corbinpage'], 'contributions_count': [40, 2]}]"
"[{'contributors_names': ['nonumbershere', 'inon-13'], 'contributions_count': [83, 7]}]"
"[{'contributors_names': ['GewoonJaap', 'AnonymousWP', 'dependabot[bot]', 'ImgBotApp'], 'contributions_count': [30, 2, 2, 1]}]"
"[{'contributors_names': ['keithfancher'], 'contributions_count': [87]}]"
"[{'contributors_names': ['jserv', 'gnu-andrew', 'xranby', 'cfriedt', 'Thihup', 'tpetazzoni'], 'contributions_count': [29, 2, 2, 1, 1, 1]}]"
"[{'contributors_names': ['huntabyte'], 'contributions_count': [139]}]"
"[{'contributors_names': ['chaseottofy'], 'contributions_count': [163]}]"
"[{'contributors_names': ['FranciscoMendes10866', 'AndrejGajdos'], 'contributions_count': [3, 1]}]"
"[{'contributors_names': ['AlirezaAnbari'], 'contributions_count': [10]}]"
"[{'contributors_names': ['nmsn'], 'contributions_count': [22]}]"
"[{'contributors_names': ['justevery', 'VanillaDeveloper'], 'contributions_count': [4, 2]}]"
"[{'contributors_names': ['tianxinzizhen', 'leexinxin'], 'contributions_count': [173, 1]}]"
"[{'contributors_names': ['Nikita-Filonov'], 'contributions_count': [10]}]"
"[{'contributors_names': ['sheepla'], 'contributions_count': [27]}]"
"[{'contributors_names': ['holyaustin'], 'contributions_count': [9]}]"
"[{'contributors_names': ['SerhatPolat'], 'contributions_count': [11]}]"
"[{'contributors_names': ['Gawah', 'honjow', 'danyi', 'dctr', 'ixervice', 'wh201906'], 'contributions_count': [91, 13, 5, 2, 2, 1]}]"
"[{'contributors_names': ['NurMarvin'], 'contributions_count': [2]}]"
"[{'contributors_names': ['backmeupplz'], 'contributions_count': [61]}]"
"[{'contributors_names': ['scottleibrand'], 'contributions_count': [29]}]"
"[{'contributors_names': ['HelloOO7'], 'contributions_count': [14]}]"
"[{'contributors_names': ['uparrows'], 'contributions_count': [5]}]"
"[{'contributors_names': ['httpjamesm', 'm2jest1c', 'asdfzxcvbn'], 'contributions_count': [48, 2, 1]}]"
"[{'contributors_names': ['rickwillcox'], 'contributions_count': [29]}]"
"[{'contributors_names': ['Randolio', 'christikat'], 'contributions_count': [5, 4]}]"
"[{'contributors_names': ['BartSte'], 'contributions_count': [4]}]"
"[{'contributors_names': ['oshizo', 'yakigac', 'kaisugi'], 'contributions_count': [10, 2, 1]}]"
"[{'contributors_names': ['Braymatter', 'paul-hansen', 'cbray-rsi'], 'contributions_count': [32, 21, 1]}]"
"[{'contributors_names': ['cjgammon'], 'contributions_count': [2]}]"
"[{'contributors_names': ['deathbybandaid'], 'contributions_count': [31]}]"
"[{'contributors_names': ['bolon667'], 'contributions_count': [130]}]"
"[{'contributors_names': ['jewelas'], 'contributions_count': [1]}]"
"[{'contributors_names': ['PrevailExcel'], 'contributions_count': [1]}]"
"[{'contributors_names': ['makingthematrix'], 'contributions_count': [22]}]"
"[{'contributors_names': ['KermanX', 'XiangBrother', 'QYamamoto', 'renovate[bot]', 'zvmsbackend', 'Chen-anon', 'So1aric', '7086cmd', 'ZephyrKeXiner'], 'contributions_count': [214, 75, 53, 6, 3, 3, 2, 2, 1]}]"
"[{'contributors_names': ['peterfajdiga'], 'contributions_count': [364]}]"
"[{'contributors_names': ['happydev0'], 'contributions_count': [1]}]"
"[{'contributors_names': ['niuiic'], 'contributions_count': [21]}]"
"[{'contributors_names': ['Ale32bit', 'Apachedrag427'], 'contributions_count': [236, 3]}]"
"[{'contributors_names': ['nfcd'], 'contributions_count': [7]}]"
"[{'contributors_names': ['ianthehenry', 'ml-2'], 'contributions_count': [16, 3]}]"
"[{'contributors_names': ['guno517', 'chunwookJoo', 'park-moen', 'live-small', 'choibyeol'], 'contributions_count': [81, 78, 72, 68, 67]}]"
"[{'contributors_names': ['GModal'], 'contributions_count': [20]}]"
"[{'contributors_names': ['sander-wood'], 'contributions_count': [17]}]"
"[{'contributors_names': ['The73756'], 'contributions_count': [59]}]"
"[{'contributors_names': ['SonyaCore'], 'contributions_count': [24]}]"
"[{'contributors_names': ['envenomator', 'schur'], 'contributions_count': [44, 1]}]"
"[{'contributors_names': [], 'contributions_count': []}]"
"[{'contributors_names': ['ShahinMohammad-insaneCoder'], 'contributions_count': [5]}]"
"[{'contributors_names': ['rwfpl'], 'contributions_count': [3]}]"
"[{'contributors_names': ['sowravhasan'], 'contributions_count': [6]}]"
"[{'contributors_names': ['Superdev0103'], 'contributions_count': [89]}]"
"[{'contributors_names': ['istiyakamin'], 'contributions_count': [18]}]"
"[{'contributors_names': ['ithobbies'], 'contributions_count': [2]}]"
"[{'contributors_names': ['linder3hs'], 'contributions_count': [8]}]"
"[{'contributors_names': ['ShahinMohammad-insaneCoder', 'xihadulislam'], 'contributions_count': [6, 1]}]"
"[{'contributors_names': ['XinyuanLiao'], 'contributions_count': [25]}]"
"[{'contributors_names': ['ShahinMohammad-insaneCoder'], 'contributions_count': [3]}]"
"[{'contributors_names': ['aydinfatih'], 'contributions_count': [1]}]"
"[{'contributors_names': ['psa98'], 'contributions_count': [29]}]"
"[{'contributors_names': ['SvenGDK'], 'contributions_count': [12]}]"
"[{'contributors_names': ['maj34'], 'contributions_count': [11]}]"
"[{'contributors_names': ['HarveyBates'], 'contributions_count': [73]}]"
"[{'contributors_names': ['Gisele-123'], 'contributions_count': [2]}]"
"[{'contributors_names': ['tufaelahmedbd'], 'contributions_count': [8]}]"
"[{'contributors_names': ['capital-G', 'telephon'], 'contributions_count': [49, 35]}]"
"[{'contributors_names': ['InterLinked1'], 'contributions_count': [456]}]"
"[{'contributors_names': ['richardsliu', 'imreddy13', 'liurupeng', 'parallelo'], 'contributions_count': [81, 4, 3, 1]}]"
"[{'contributors_names': ['v0lp3'], 'contributions_count': [2]}]"
"[{'contributors_names': ['happydev0'], 'contributions_count': [1]}]"
"[{'contributors_names': ['Addict0919', 'notderpaul', 'Clone69420'], 'contributions_count': [469, 51, 16]}]"
"[{'contributors_names': ['xihadulislam', 'ShahinMohammad-insaneCoder'], 'contributions_count': [3, 2]}]"
"[{'contributors_names': ['hasnainhawlader'], 'contributions_count': [4]}]"
"[{'contributors_names': ['adelphinsucasa'], 'contributions_count': [30]}]"
"[{'contributors_names': ['ppatrzyk'], 'contributions_count': [103]}]"
"[{'contributors_names': ['jewelas'], 'contributions_count': [1]}]"
"[{'contributors_names': ['thamiresvpmarques'], 'contributions_count': [16]}]"
"[{'contributors_names': ['Nutlope', 'Nick-h4ck3r', 'Issaminu', 'ljwagerfield', 'zeke'], 'contributions_count': [112, 4, 1, 1, 1]}]"
"[{'contributors_names': ['amitshekhariitbhu', 'jinrenjie', 'RezaRahemtola'], 'contributions_count': [32, 2, 1]}]"
"[{'contributors_names': ['brockelmore', 'mds1', 'plotchy', 'shekhirin', 'ernestognw', 'Inphi', 'omahs'], 'contributions_count': [93, 2, 2, 1, 1, 1, 1]}]"
"[{'contributors_names': ['matteozappia', 'leminlimez'], 'contributions_count': [13, 1]}]"
"[{'contributors_names': ['HamedAp', 'masoodsajedi', 'AmirmahdiHI', 'miladva'], 'contributions_count': [406, 13, 2, 1]}]"
"[{'contributors_names': ['davila7', 'nickscamara', 'jtbg', 'Legius05', 'psmyrdek'], 'contributions_count': [120, 5, 4, 1, 1]}]"
"[{'contributors_names': ['johnsoncodehk', 'blake-newman', 'ghiscoding', 'the-mikedavis', 'skywalker512'], 'contributions_count': [387, 3, 2, 1, 1]}]"
"[{'contributors_names': ['CristiVlad25'], 'contributions_count': [16]}]"
"[{'contributors_names': ['wasimmahamod'], 'contributions_count': [1]}]"
"[{'contributors_names': ['super6wenzi'], 'contributions_count': [40]}]"
"[{'contributors_names': ['jaguililla'], 'contributions_count': [127]}]"
"[{'contributors_names': ['JimboDaDuck'], 'contributions_count': [4]}]"
"[{'contributors_names': ['nisabmohd'], 'contributions_count': [25]}]"
"[{'contributors_names': ['drshahizan', 'drMurtadha', 'ChristineNies', 'sharinh', 'rozilawati', 'cindyujan', 'EgSu84', 'NoorfaH', 'jjn7702', 'rohayanti', 'Yatib', 'yypang2', 'Zkri-Saber', 'nurhalizaabdulwahab197', 'radziahm', 'taufiqqq', 'syednorris', 'edy034', 'sitizaitonmh', 'ifisnin', 'shukorJPT', 'haswadi1971', 'FuadEng2023', 'badz20', 'luqmanhakim02', 'ONGYIYAN', 'Adlina9727', 'ZulaikhaNazri', 'zw-weng', 'oldpistol'], 'contributions_count': [432, 61, 38, 34, 33, 31, 28, 28, 27, 27, 26, 26, 26, 25, 24, 24, 24, 23, 21, 20, 18, 18, 15, 15, 14, 12, 12, 12, 11, 11]}]"
"[{'contributors_names': ['lyronctk', 'verumlotus', 'varunshenoy'], 'contributions_count': [123, 86, 43]}]"
"[{'contributors_names': ['fscarmen2'], 'contributions_count': [4]}]"
"[{'contributors_names': ['nmrr'], 'contributions_count': [56]}]"
"[{'contributors_names': ['avihuxp', 'OrrMatzkin'], 'contributions_count': [27, 1]}]"
"[{'contributors_names': ['nejdetkadir', 'codescaptain', 'TheoVRR'], 'contributions_count': [10, 1, 1]}]"
"[{'contributors_names': ['forecho'], 'contributions_count': [15]}]"
"[{'contributors_names': ['dejwid'], 'contributions_count': [1]}]"
"[{'contributors_names': ['stijnvanhulle', 'github-actions[bot]', 'allcontributors[bot]', 'ronanru', 'ngocvantran', 'p-chan', 'xPhentom', 'la55u'], 'contributions_count': [916, 119, 4, 1, 1, 1, 1, 1]}]"
"[{'contributors_names': ['EmperialX'], 'contributions_count': [18]}]"
"[{'contributors_names': ['afwbkbc', 'coderguy57', 'tsunamistate', 'l29ah'], 'contributions_count': [470, 11, 4, 1]}]"
"[{'contributors_names': ['0x000011b'], 'contributions_count': [4]}]"
"[{'contributors_names': ['UmairKhalid786', 'Yasir896'], 'contributions_count': [197, 6]}]"
"[{'contributors_names': ['polycone', 'zuev93', 'Bromvlieg'], 'contributions_count': [89, 71, 1]}]"
"[{'contributors_names': ['felixge'], 'contributions_count': [50]}]"
"[{'contributors_names': ['ravikjha7', 'Abhijitpuri17', 'RAOdotSH', 'sudesh7447', 'VChauhan7', 'sahil7264', 'nilay302', 'Mayur25X', 'viru04', 'Nehagaddam2909', 'calto16', 'mrunalk05', 'ShubhamG4123', 'Beluga-564', 'pratapshingane18', 'HimanshuMude', 'shubhz-07', 'micklevast', 'rutuja369', 'rutujamadane19', 'the-att-21', 'Bhavik143', 'Harishrirajendra', 'omkar1422', 'create-dan', 'KartikJS1', 'suyog73', 'Sujan14m', 'Aman-letscode', 'saurabh00031'], 'contributions_count': [217, 108, 101, 85, 53, 28, 25, 20, 19, 16, 15, 13, 13, 12, 11, 11, 9, 8, 8, 8, 8, 7, 7, 7, 6, 6, 6, 6, 5, 5]}]"
"[{'contributors_names': ['cyrinux', 'maximbaz', 'T2hhbmEK', 'KotUW', 'sakarie9'], 'contributions_count': [148, 4, 4, 1, 1]}]"
"[{'contributors_names': ['yujincheng08', 'Dr-TSNG', 'Howard20181'], 'contributions_count': [28, 6, 2]}]"
"[{'contributors_names': ['JoseDiazRohena', 'baconpaul'], 'contributions_count': [276, 2]}]"
"[{'contributors_names': ['Kyle-Kyle', 'mahaloz', 'terawhiz'], 'contributions_count': [12, 4, 1]}]"
"[{'contributors_names': ['Defernus'], 'contributions_count': [217]}]"
"[{'contributors_names': ['Peize-Liu', 'Jason-xy', 'Xiaodao-chen'], 'contributions_count': [21, 3, 2]}]"
"[{'contributors_names': ['peiqiF4ck'], 'contributions_count': [50]}]"
"[{'contributors_names': ['hackingthemarkets', 'PartTimeAI'], 'contributions_count': [3, 2]}]"
"[{'contributors_names': ['o-oconnell'], 'contributions_count': [8]}]"
"[{'contributors_names': ['hafriedlander'], 'contributions_count': [79]}]"
